"id","performer","song","genre","track_duration","track_explicit","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
28428,"Glee Cast","It's Time","['glee club', 'hollywood', 'post-teen pop']",223853,FALSE,0.698,0.575,11,-7.263,1,0.0285,0.363,5.45e-06,0.269,0.817,105.988,4
22650,"Wilson Pickett","It's Too Late","['brill building pop', 'classic rock', 'classic soul', 'folk rock', 'funk', 'memphis soul', 'motown', 'rock-and-roll', 'soul', 'southern soul']",188506,FALSE,0.42,0.276,0,-17.001,1,0.033,0.662,0,0.15,0.707,185.738,3
33347,"The Tuesdays","It's Up To You","[]",268693,FALSE,0.472,0.723,7,-5.666,1,0.0352,0.00931,2.62e-06,0.217,0.206,123.575,4
30395,"Garth Brooks","It's Your Song","['country', 'oklahoma country']",238960,FALSE,0.512,0.376,8,-8.696,1,0.0272,0.806,0.000257,0.103,0.232,136.812,4
55471,"Bob Seger System","Ivory","['album rock', 'classic rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock']",144280,FALSE,0.541,0.823,1,-5.838,0,0.039,0.000595,0.0356,0.0979,0.848,125.549,4
22485,"Tiesto & Dzeko Featuring Preme & Post Malone","Jackie Chan","['big room', 'brostep', 'dance pop', 'edm', 'electro house', 'house', 'trance', 'tropical house']",215759,TRUE,0.747,0.834,3,-2.867,0,0.045,0.374,0,0.0586,0.687,128.005,4
31008,"Van Morrison","Jackie Wilson Said (I'm In Heaven When You Smile)","['classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",180520,FALSE,0.566,0.688,7,-7.507,1,0.071,0.441,0,0.0553,0.95,147.274,4
32840,"Tommy Roe","Jam Up Jelly Tight","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'merseybeat', 'rock-and-roll']",142733,FALSE,0.734,0.685,9,-8.715,1,0.0416,0.136,3.46e-05,0.059,0.798,121.054,4
52300,"Naughty By Nature Featuring Zhane","Jamboree","['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'new jersey rap', 'rap']",213906,TRUE,0.849,0.635,0,-9.425,1,0.266,0.0344,0,0.082,0.856,92.003,4
38443,"The Kingston Trio","Jane, Jane, Jane","['american folk revival', 'bubblegum pop', 'folk', 'folk rock', 'traditional folk']",144266,FALSE,0.548,0.412,0,-10.597,1,0.0368,0.483,0,0.403,0.814,144.949,4
21981,"The Fontane Sisters","Jealous Heart","['deep adult standards', 'vocal harmony group']",128413,FALSE,0.466,0.527,7,-9.971,1,0.0297,0.758,0,0.59,0.715,115.781,4
27766,"Major Harris","Jealousy","['classic soul', 'philly soul', 'quiet storm']",524360,FALSE,0.576,0.325,1,-17.928,1,0.0367,0.851,0.000212,0.0975,0.325,96.538,4
58792,"David Dundas","Jeans On","['classic uk pop']",199933,FALSE,0.864,0.549,7,-9.741,1,0.0555,0.781,0.0143,0.0996,0.718,105.045,4
41146,"Jan & Arnie","Jennie Lee","['christmas instrumental']",120826,FALSE,0.644,0.467,9,-15.255,1,0.0392,0.59,0.0032,0.108,0.966,116.639,4
31828,"The Smothers Brothers","Jenny Brown","['comic']",319226,FALSE,0.518,0.129,0,-25.035,1,0.577,0.741,0,0.687,0.36,132.81,3
58040,"Sonny James","Jenny Lou","['nashville sound']",156453,FALSE,0.611,0.271,6,-14.045,1,0.0365,0.972,0.302,0.0823,0.531,118.962,4
38280,"Genesis","Jesus He Knows Me","['album rock', 'art rock', 'classic rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",256480,FALSE,0.561,0.883,3,-7.278,0,0.0462,0.53,1.36e-06,0.0772,0.606,94.997,4
22536,"Lawrence Reynolds","Jesus Is A Soul Man","['country gospel']",172440,FALSE,0.699,0.281,7,-15.982,1,0.0269,0.42,0,0.132,0.752,94.804,4
33238,"Kanye West","Jesus Is Lord","['chicago rap', 'rap']",49292,FALSE,0.243,0.26,4,-5.876,0,0.0305,0.828,4.03e-05,0.532,0.327,76.61,3
48822,"Future & Juice WRLD Featuring Young Scooter","Jet Lag","['atl hip hop', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",271066,TRUE,0.81,0.458,4,-7.495,0,0.105,0.266,0,0.174,0.493,125.049,4
46337,"Josie Cotton","Jimmy Loves Maryann","[]",210480,FALSE,0.522,0.888,1,-9.899,1,0.0322,0.0407,0.00122,0.328,0.887,142.995,4
21323,"Sheena Easton","Jimmy Mack","['adult standards', 'mellow gold', 'minneapolis sound', 'new romantic', 'new wave pop', 'soft rock']",225306,FALSE,0.819,0.7,11,-7.535,0,0.033,0.372,0,0.146,0.899,130.664,4
32696,"Johnnie Taylor","Jody's Got Your Girl And Gone","['funk', 'memphis soul', 'motown', 'quiet storm', 'soul', 'soul blues', 'southern soul']",180466,FALSE,0.794,0.288,10,-16.082,0,0.0364,0.281,0,0.105,0.664,100.963,4
38567,"Bill Haley And His Comets","Joey's Song","['adult standards', 'brill building pop', 'doo-wop', 'rock-and-roll', 'rockabilly']",174866,FALSE,0.876,0.799,7,-9.924,1,0.0378,0.581,0.877,0.0479,0.972,98.711,4
30489,"Concrete Blonde","Joey","['dance rock', 'lilith', 'new wave pop']",248959,FALSE,0.607,0.788,7,-5.326,1,0.0293,0.0151,0.0136,0.173,0.334,118.696,4
27143,"Johnny Winter","Johnny B. Goode","['blues', 'blues rock', 'classic rock', 'country rock', 'electric blues', 'hard rock', 'modern blues', 'rock', 'texas blues']",336400,FALSE,0.326,0.798,6,-8.676,0,0.0555,0.00664,0.00072,0.972,0.777,163.619,4
25071,"Pat Boone","Johnny Will","['adult standards', 'brill building pop', 'easy listening', 'lounge', 'rock-and-roll', 'rockabilly']",145946,FALSE,0.492,0.566,9,-7.131,1,0.0737,0.857,0,0.0936,0.954,186.603,4
45543,"The Who","Join Together","['album rock', 'art rock', 'british invasion', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'protopunk', 'rock', 'roots rock']",264440,FALSE,0.56,0.743,10,-8.71,1,0.0422,0.304,0.000204,0.108,0.463,168.196,4
48459,"Post Malone","Jonestown (Interlude)","['dfw rap', 'melodic rap', 'rap']",112013,FALSE,0.341,0.495,0,-10.251,0,0.0446,0.751,0.462,0.261,0.252,78.395,4
53969,"The Crests featuring Johnny Mastro","Journey Of Love","['brill building pop', 'doo-wop', 'rhythm and blues', 'rock-and-roll']",157653,FALSE,0.492,0.369,4,-5.987,1,0.0288,0.868,1.64e-05,0.166,0.357,94.466,3
25959,"Elvis Presley","Judy","['adult standards', 'rock-and-roll', 'rockabilly']",132400,FALSE,0.617,0.455,7,-12.979,1,0.0295,0.827,0.000429,0.308,0.962,141.082,4
23947,"The Strokes","Juicebox","['alternative rock', 'garage rock', 'indie rock', 'modern rock', 'permanent wave', 'rock']",194573,FALSE,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,4
55501,"Lizzo","Juice","['escape room', 'minnesota hip hop', 'pop', 'pop rap', 'trap queen']",195144,TRUE,0.767,0.889,7,-2.988,1,0.0963,0.00611,0,0.402,0.843,119.93,4
39596,"Mtume","Juicy Fruit","['disco', 'electro', 'funk', 'new jack swing', 'post-disco', 'quiet storm', 'urban contemporary']",272400,FALSE,0.88,0.527,4,-8.122,1,0.133,0.15,0.0447,0.0288,0.789,96.863,4
23030,"Atlanta Rhythm Section","Jukin","['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'soft rock', 'southern rock', 'yacht rock']",213906,FALSE,0.583,0.792,2,-5.855,1,0.0335,0.00392,1.33e-05,0.375,0.551,100.009,4
46530,"Meek Mill Featuring Future","Jump Out The Face","['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",161906,TRUE,0.699,0.543,0,-8.879,1,0.138,0.0411,1.26e-06,0.178,0.14,130.064,4
47900,"Zac Brown Band","Jump Right In","['contemporary country', 'country', 'country road', 'modern country rock']",180813,FALSE,0.697,0.82,1,-5.108,1,0.0575,0.0888,0,0.143,0.655,104.022,4
36136,"Drake & Future","Jumpman","['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",205879,TRUE,0.852,0.553,1,-7.286,1,0.187,0.0563,0,0.332,0.656,142.072,4
57333,"Van Halen","Jump","['album rock', 'classic rock', 'hard rock', 'metal', 'rock']",241599,FALSE,0.572,0.835,0,-6.219,1,0.0317,0.171,0.000376,0.0702,0.796,129.994,4
29658,"Nelly","Just A Dream","['dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop', 'urban contemporary']",237800,FALSE,0.531,0.752,1,-6.161,1,0.0305,0.0421,0,0.12,0.103,89.917,4
26002,"Biz Markie","Just A Friend","['east coast hip hop', 'electro', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip house', 'old school hip hop', 'rap']",238266,FALSE,0.862,0.663,0,-9.004,1,0.21,0.12,0,0.318,0.837,85.308,4
46285,"Little Milton","Just A Little Bit","['blues', 'electric blues', 'memphis soul', 'soul', 'soul blues', 'southern soul']",144666,FALSE,0.672,0.581,2,-9.623,1,0.0303,0.188,0.0179,0.131,0.924,125.803,4
37517,"Pilot","Just A Smile","['chamber pop', 'indie folk', 'indie pop', 'new americana', 'portland indie', 'stomp and holler']",197213,FALSE,0.442,0.699,2,-7.186,1,0.0322,0.0253,0,0.0608,0.525,127.827,4
27262,"Eddie Holland","Just Ain't Enough Love","['motown']",146613,FALSE,0.62,0.66,5,-3.642,1,0.0342,0.283,0,0.414,0.442,65.578,4
56708,"Larry Graham","Just Be My Lady","['funk', 'post-disco', 'quiet storm']",265066,FALSE,0.235,0.385,0,-8.787,1,0.054,0.84,9.1e-05,0.555,0.166,76.033,1
20217,"April Wine","Just Between You And Me","['album rock', 'classic canadian rock', 'classic rock', 'country rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",235560,FALSE,0.511,0.308,7,-15.021,1,0.0247,0.408,2.2e-05,0.15,0.377,83.546,4
20617,"James Otto","Just Got Started Lovin' You","['contemporary country', 'country', 'country road', 'modern country rock']",234640,FALSE,0.705,0.606,7,-7.047,1,0.0243,0.159,0.00149,0.242,0.876,98.001,4
20569,"Young Thug","Just How It Is","['atl hip hop', 'atl trap', 'gangster rap', 'melodic rap', 'pop rap', 'rap', 'trap']",207133,TRUE,0.611,0.539,7,-10.617,1,0.411,0.0485,0,0.127,0.627,82.766,4
42531,"Bob Dylan","Just Like A Woman","['album rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter']",290466,FALSE,0.564,0.441,4,-9.902,1,0.0437,0.773,0,0.351,0.469,115.174,4
38316,"Cher","Just Like Jesse James","['dance pop', 'hollywood', 'new wave pop', 'pop']",245733,FALSE,0.405,0.563,8,-10.136,1,0.0304,0.198,0,0.0877,0.478,137.979,4
24646,"Marty Robbins","Just Married","['cowboy western', 'nashville sound']",125666,FALSE,0.438,0.514,7,-12.896,1,0.0298,0.421,0,0.908,0.725,86.967,4
21522,"Quincy Jones Featuring James Ingram","Just Once","['adult standards', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",273333,FALSE,0.543,0.241,0,-17.245,1,0.0404,0.733,0,0.0944,0.326,71.878,4
41303,"Moneybagg Yo","Just Say Det","['hip hop', 'memphis hip hop', 'rap', 'southern hip hop', 'tennessee hip hop', 'trap']",144032,TRUE,0.855,0.576,1,-8.501,1,0.38,0.0625,0,0.213,0.324,140.022,4
26648,"Four Tops","Just Seven Numbers (Can Straighten Out My Life)","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'mellow gold', 'motown', 'quiet storm', 'soft rock', 'soul']",191293,FALSE,0.414,0.651,2,-10.503,1,0.0501,0.0887,0.00165,0.158,0.884,178.105,4
37594,"The Raiders","Just Seventeen","['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'protopunk', 'psychedelic rock']",229533,FALSE,0.331,0.896,11,-6.629,0,0.0992,0.00318,0.331,0.0866,0.559,102.088,4
49308,"Kid Cudi Featuring King Chip","Just What I Am","['hip hop', 'pop rap', 'rap']",228026,TRUE,0.653,0.949,1,-3.179,1,0.12,0.00231,0,0.41,0.372,140.002,4
59568,"The KLF Featuring Tammy Wynette","Justified And Ancient","['acid house']",216270,FALSE,0.617,0.872,8,-12.305,1,0.048,0.0158,0.112,0.408,0.504,111.458,4
51756,"Lil Mosey","Kamikaze","['melodic rap', 'rap', 'rap conscient', 'trap', 'vapor trap']",139200,TRUE,0.792,0.571,8,-7.539,0,0.094,0.301,0,0.1,0.556,99.999,4
35058,"Wilbert Harrison","Kansas City","['rhythm and blues', 'rock-and-roll']",150333,FALSE,0.727,0.665,1,-6.453,1,0.0352,0.653,0.233,0.349,0.912,114.979,4
46761,"John Wesley Ryles, I","Kay","[]",221480,FALSE,0.526,0.216,9,-15.7,1,0.038,0.675,0,0.122,0.581,96.663,4
32116,"Logic","Keanu Reeves","['conscious hip hop', 'dmv rap', 'hip hop', 'pop rap', 'rap']",225920,TRUE,0.712,0.891,2,-6.457,1,0.24,0.0557,0,0.134,0.799,170.13,4
24613,"Avril Lavigne","Keep Holding On","['canadian pop', 'candy pop', 'dance pop', 'pop', 'post-teen pop']",239629,FALSE,0.274,0.786,7,-2.354,1,0.0333,0.0374,0,0.143,0.146,161.061,3
31972,"Keith Sweat","Keep It Comin'","['dance pop', 'funk', 'hip pop', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",246373,FALSE,0.667,0.899,11,-7.084,0,0.0809,0.0371,4.12e-06,0.541,0.738,101.477,4
31556,"Madonna","Keep It Together","['dance pop', 'pop']",303200,FALSE,0.719,0.819,7,-10.579,0,0.0448,0.231,0.0222,0.0808,0.794,103.078,4
26460,"Al Green","Keep Me Cryin'","['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",187146,FALSE,0.741,0.533,0,-10.932,1,0.0352,0.121,0.00451,0.0452,0.934,124.067,4
53768,"The Isley Brothers","Keep On Doin'","['classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",239533,FALSE,0.636,0.836,6,-5.792,0,0.081,0.295,1.16e-05,0.0848,0.805,110.936,4
48066,"Poco","Keep On Tryin'","['album rock', 'classic rock', 'classic uk pop', 'country rock', 'folk', 'folk rock', 'heartland rock', 'mellow gold', 'roots rock', 'singer-songwriter', 'soft rock']",163600,FALSE,0.573,0.467,11,-9.321,1,0.0287,0.787,0,0.871,0.651,78.735,4
57902,"CeCe Peniston","Keep On Walkin'","['disco house', 'diva house', 'hip house', 'vocal house']",270837,FALSE,0.774,0.705,6,-12.064,1,0.0448,0.00279,0.0128,0.247,0.63,104.983,4
50474,"Groove Theory","Keep Tryin'","['neo soul', 'new jack swing', 'r&b', 'urban contemporary']",260440,FALSE,0.634,0.598,2,-10.415,1,0.0962,0.0997,0.00035,0.298,0.729,83.082,4
54198,"Little Eva","Keep Your Hands Off My Baby","['brill building pop', 'doo-wop', 'merseybeat', 'rhythm and blues', 'rock-and-roll']",152093,FALSE,0.575,0.65,0,-8.524,1,0.0557,0.56,6.36e-05,0.178,0.623,118.445,4
50794,"Damita Jo","Keep Your Hands Off Of Him","[]",149653,FALSE,0.534,0.853,2,-3.747,1,0.0586,0.795,0.00013,0.578,0.773,134.46,4
36192,"Empire Cast Featuring Jussie Smollett","Keep Your Money","['r&b', 'urban contemporary']",149293,FALSE,0.74,0.761,10,-8.252,0,0.321,0.0369,1.52e-05,0.33,0.771,149.779,4
54903,"Henry Paul Band","Keeping Our Love Alive","['modern southern rock', 'southern rock']",235013,FALSE,0.322,0.873,7,-2.942,1,0.0457,0.254,0.00123,0.0932,0.593,157.127,4
49742,"Christina Aguilera","Keeps Gettin' Better","['dance pop', 'pop', 'post-teen pop', 'r&b']",181946,FALSE,0.645,0.697,5,-4.733,0,0.0285,0.0739,0.000842,0.575,0.25,130.001,4
30446,"Migos Featuring Travis Scott","Kelly Price","['atl hip hop', 'pop rap', 'rap', 'trap']",363934,TRUE,0.745,0.685,4,-5.7,0,0.0313,0.53,0,0.176,0.437,121.977,4
50183,"Jimmy Davis & Junction","Kick The Wall","[]",218200,FALSE,0.564,0.883,11,-3.614,0,0.03,0.00586,0,0.0351,0.322,129.032,4
33256,"Steely Dan","Kid Charlemagne","['album rock', 'art rock', 'blues rock', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'yacht rock']",278800,FALSE,0.529,0.691,0,-9.552,1,0.0717,0.269,0.00654,0.656,0.752,96.694,4
20254,"Kim Wilde","Kids In America","['dance pop', 'dance rock', 'europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",205533,FALSE,0.557,0.782,4,-3.899,1,0.0475,0.0953,6.75e-06,0.118,0.305,159.621,4
21215,"OneRepublic","Kids","['dance pop', 'neo mellow', 'piano rock', 'pop', 'pop rock']",238386,FALSE,0.591,0.73,2,-6.179,1,0.0422,0.0185,0,0.333,0.209,99.943,4
25968,"Quincy Jones","Killer Joe","['adult standards', 'disco', 'funk', 'jazz funk', 'motown', 'quiet storm', 'soul']",311866,FALSE,0.503,0.297,2,-16.374,0,0.0314,0.229,0.00119,0.0831,0.356,124.965,4
44955,"The Rocky Fellers","Killer Joe","[]",141986,FALSE,0.822,0.557,2,-13.606,1,0.0505,0.726,5.43e-05,0.52,0.973,128.036,4
31679,"The Buckinghams","Kind Of A Drag","['brill building pop', 'bubblegum pop', 'classic garage rock', 'folk rock', 'merseybeat']",126520,FALSE,0.271,0.783,7,-7.996,1,0.0457,0.857,0.00965,0.285,0.533,138.836,4
40525,"A Boogie Wit da Hoodie","King Of My City","['melodic rap', 'pop rap', 'rap', 'trap']",148676,TRUE,0.48,0.679,4,-6.776,0,0.264,0.452,0,0.152,0.29,81.186,5
43224,"""Weird Al"" Yankovic","King Of Suede","['antiviral pop', 'comedy rock', 'comic', 'parody']",255373,FALSE,0.78,0.808,11,-10.056,0,0.0382,0.271,0,0.0958,0.569,128.505,4
36094,"Steve Martin And The Toot Uncommons","King Tut","['novelty']",130253,FALSE,0.67,0.698,9,-13.009,1,0.136,0.361,0,0.459,0.935,125.144,4
29077,"Thirty Seconds To Mars","Kings And Queens","['modern rock', 'post-grunge']",347666,FALSE,0.293,0.816,8,-5.432,1,0.0844,0.0401,2.95e-05,0.13,0.148,164.982,4
22849,"5 Seconds Of Summer","Kiss Me Kiss Me","['boy band', 'dance pop', 'pop', 'post-teen pop']",204620,FALSE,0.475,0.942,0,-4.775,1,0.0966,0.000252,0,0.101,0.397,150.049,4
35227,"Diane Renay","Kiss Me Sailor","['brill building pop']",166413,FALSE,0.563,0.783,8,-7.371,1,0.0605,0.55,0,0.129,0.904,135.071,4
53590,"Elton John","Kiss The Bride","['glam rock', 'mellow gold', 'piano rock']",262066,FALSE,0.666,0.825,0,-6.294,1,0.0723,0.163,0.0226,0.132,0.659,138.215,4
30600,"Aaron Tippin","Kiss This","['country', 'country road', 'country rock', 'redneck']",173760,FALSE,0.759,0.723,6,-5.38,0,0.0259,0.0487,5.88e-06,0.362,0.666,116.043,4
49443,"Kelly Rowland","Kisses Down Low","['atl hip hop', 'dance pop', 'deep pop r&b', 'hip pop', 'pop', 'pop rap', 'post-teen pop', 'r&b', 'urban contemporary']",254866,FALSE,0.633,0.726,5,-9.318,0,0.0678,0.017,5.37e-05,0.102,0.218,137.98,4
26320,"Neneh Cherry","Kisses On The Wind","['new wave pop', 'urban contemporary']",308560,FALSE,0.759,0.687,1,-10.833,1,0.0893,0.0733,1.86e-06,0.0929,0.783,117.959,4
32258,"Glee Cast","Kiss","['glee club', 'hollywood', 'post-teen pop']",252240,FALSE,0.589,0.925,7,-3.953,1,0.0526,0.00457,0.00921,0.216,0.702,115.986,4
38650,"Bobby Rydell","Kissin' Time","['adult standards', 'brill building pop', 'bubblegum pop', 'deep adult standards', 'doo-wop', 'merseybeat', 'rock-and-roll', 'rockabilly']",132373,FALSE,0.643,0.906,0,-5.368,0,0.0782,0.195,6.92e-06,0.297,0.938,94.88,4
45684,"Prince And The Revolution","Kiss","['funk', 'funk rock', 'minneapolis sound', 'motown']",226240,FALSE,0.898,0.271,7,-12.238,1,0.091,0.0135,0.00138,0.0461,0.742,111.485,4
40287,"Amii Stewart","Knock On Wood","['disco', 'hi-nrg']",250520,FALSE,0.689,0.805,2,-11.199,1,0.0429,0.0019,8.23e-05,0.0683,0.914,140.791,4
48032,"Duane Eddy","Kommotion","['adult standards', 'brill building pop', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'surf music']",177573,FALSE,0.567,0.749,2,-8.817,1,0.0399,9.7e-05,0.791,0.123,0.731,119.264,4
48056,"6ix9ine","Kooda","['emo rap', 'trap']",142582,TRUE,0.885,0.641,1,-4.455,1,0.351,0.175,0,0.234,0.201,91.167,4
44308,"Skrillex Featuring Sirah","Kyoto","['brostep', 'complextro', 'edm', 'electro']",200786,TRUE,0.605,0.92,4,-2.298,0,0.0713,0.0012,0.000596,0.483,0.219,174.974,4
31094,"Bobby Vinton","L-O-N-E-L-Y","['adult standards', 'brill building pop', 'bubblegum pop', 'easy listening', 'lounge', 'rock-and-roll']",161373,FALSE,0.245,0.293,4,-10.361,1,0.0303,0.817,0,0.177,0.344,168.984,3
26921,"Michele Lee","L. David Sloane","[]",129226,FALSE,0.89,0.468,5,-9.645,1,0.119,0.697,0,0.0414,0.892,123.677,4
59643,"The Delfonics","La - La - Means I Love You","['classic soul', 'disco', 'funk', 'motown', 'philly soul', 'quiet storm', 'soul', 'southern soul']",200906,FALSE,0.365,0.548,2,-7.727,1,0.0288,0.678,0,0.184,0.623,171.242,4
46776,"Bryce Vine Featuring YG","La La Land","['pop', 'pop rap']",177253,TRUE,0.774,0.473,1,-5.122,0,0.0569,0.221,0,0.222,0.416,97.953,4
26778,"Modjo","Lady (Hear Me Tonight)","['disco house', 'filter house', 'vocal house']",307153,FALSE,0.72,0.808,6,-5.627,1,0.0379,0.00793,0.0293,0.0634,0.869,126.041,4
38506,"Fats Domino","Lady Madonna","['adult standards', 'brill building pop', 'louisiana blues', 'lounge', 'new orleans blues', 'piano blues', 'rhythm and blues', 'rock-and-roll', 'rockabilly', 'soul']",139320,FALSE,0.632,0.681,7,-8.056,0,0.0271,0.182,0.000633,0.232,0.821,109.477,4
35588,"Christina Aguilera, Lil' Kim, Mya & P!nk","Lady Marmalade","['dance pop', 'pop', 'post-teen pop', 'r&b']",264846,FALSE,0.751,0.766,5,-3.594,1,0.0515,0.0174,8.07e-06,0.658,0.673,109.897,4
43708,"Gary Puckett And The Union Gap","Lady Willpower","['adult standards', 'brill building pop', 'bubblegum pop', 'folk rock', 'mellow gold', 'merseybeat', 'rock-and-roll', 'soft rock']",159533,FALSE,0.548,0.518,2,-8.037,1,0.0288,0.506,0,0.435,0.617,122.811,4
58476,"Joe ""Bean"" Esposito","Lady, Lady, Lady","[]",249640,FALSE,0.547,0.39,4,-14.038,0,0.0302,0.223,2.47e-05,0.446,0.193,84.345,4
23651,"Jack Jones","Lady","['adult standards', 'easy listening', 'lounge', 'vocal jazz']",164000,FALSE,0.336,0.379,9,-12.99,1,0.0376,0.895,0.000102,0.431,0.385,92.255,4
52020,"Little River Band","Lady","['album rock', 'art rock', 'australian rock', 'bubblegum pop', 'classic rock', 'country rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",297800,FALSE,0.457,0.328,2,-11.928,1,0.0345,0.495,1.13e-05,0.0624,0.329,121.187,4
31072,"Styx","Lady","['album rock', 'art rock', 'classic rock', 'folk rock', 'hard rock', 'mellow gold', 'progressive rock', 'rock', 'soft rock', 'symphonic rock']",177680,FALSE,0.395,0.675,7,-6.57,1,0.0387,0.186,0,0.0735,0.323,137.649,4
54506,"The Whispers","Lady","['classic soul', 'disco', 'funk', 'motown', 'new jack swing', 'post-disco', 'quiet storm', 'rock steady', 'soul', 'urban contemporary']",307506,FALSE,0.495,0.393,9,-8.634,0,0.0593,0.353,3.42e-05,0.138,0.71,67.953,4
44714,"Y2K & bbno$","Lalala","['pop rap']",160626,TRUE,0.843,0.391,2,-7.899,1,0.0845,0.181,0,0.137,0.496,129.972,4
58356,"Gladys Knight And The Pips","Landlord","['adult standards', 'brill building pop', 'classic soul', 'disco', 'funk', 'motown', 'quiet storm', 'soul', 'southern soul']",269320,FALSE,0.686,0.801,5,-8.053,1,0.0507,0.226,4.06e-05,0.127,0.722,86.602,4
30290,"Fleetwood Mac","Landslide","['album rock', 'classic rock', 'mellow gold', 'rock', 'soft rock', 'yacht rock']",199493,FALSE,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,4
35632,"Aerosmith","Last Child","['album rock', 'classic rock', 'hard rock', 'rock']",206706,FALSE,0.599,0.613,8,-9.978,1,0.0344,0.163,1.66e-06,0.047,0.767,84.22,4
29908,"Tim McGraw","Last Dollar (Fly Away)","['contemporary country', 'country', 'country road']",237120,FALSE,0.48,0.621,4,-4.814,1,0.0372,0.206,0,0.134,0.713,207.676,4
46564,"TakeOff","Last Memory","['atl hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",162132,TRUE,0.854,0.708,1,-5.805,0,0.244,0.175,0,0.241,0.172,118.032,4
38782,"The Monkees","Last Train To Clarksville","['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'rock-and-roll', 'soft rock', 'sunshine pop']",164093,FALSE,0.239,0.618,0,-8.464,1,0.033,0.0305,0,0.721,0.683,197.499,4
25648,"Paul Simon","Late In The Evening","['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",242706,FALSE,0.72,0.88,5,-8.988,1,0.0406,0.199,0.0246,0.0865,0.961,118.623,4
45126,"Jodeci","Lately","['dance pop', 'funk', 'hip hop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",373626,FALSE,0.385,0.317,1,-12.71,1,0.0569,0.666,1.27e-06,0.945,0.312,125.919,4
42847,"Rudimental Featuring Ed Sheeran","Lay It All On Me","['dance pop', 'edm', 'liquid funk', 'pop', 'tropical house', 'uk funky']",242440,FALSE,0.669,0.747,6,-7.108,1,0.0428,0.141,0,0.185,0.483,122.531,4
54448,"Bon Jovi","Lay Your Hands On Me","['glam metal', 'rock']",229293,FALSE,0.332,0.967,2,-3.859,1,0.0679,0.177,0,0.308,0.389,100.497,4
31390,"David Bowie","Lazarus","['album rock', 'art rock', 'classic rock', 'dance rock', 'glam rock', 'permanent wave', 'protopunk', 'rock']",382386,FALSE,0.66,0.695,9,-6.896,0,0.029,0.0466,0.145,0.0854,0.506,129.972,4
29430,"The Four Preps","Lazy Summer Night","['deep adult standards', 'vocal harmony group']",135026,FALSE,0.374,0.201,7,-16.257,1,0.0309,0.133,0,0.13,0.36,65.643,4
23853,"The Detergents","Leader Of The Laundromat","[]",192293,FALSE,0.444,0.621,7,-9.138,0,0.271,0.697,2.51e-06,0.108,0.52,141.465,4
41619,"iLoveMemphis","Lean & Dabb","['viral trap']",237053,FALSE,0.795,0.646,8,-9.001,1,0.436,0.0192,0,0.278,0.619,80.027,4
29279,"Terror Squad","Lean Back","['bronx hip hop', 'hardcore hip hop']",247426,TRUE,0.698,0.922,1,-3.359,1,0.517,0.129,0,0.106,0.691,126.594,5
